	0.07	74.0648	71.7584	57.0185	70.9188	48.9649	20	20	0	20	0
	0.071	74.0857	71.7747	57.0286	70.9268	48.961	20	20	0	20	0
	0.072	74.106	71.7906	57.0386	70.9346	48.9573	20	20	0	20	0
	0.073	74.1257	71.8063	57.0485	70.9423	48.9537	20	20	0	20	0
	0.074	74.145	71.8216	57.0582	70.9498	48.9504	20	20	0	20	0
	0.075	74.1638	71.8366	57.0678	70.9572	48.9472	20	20	0	20	0
	0.076	74.1821	71.8513	57.0773	70.9644	48.9442	20	20	0	20	0
	0.077	74.1999	71.8657	57.0866	70.9715	48.9413	20	20	0	20	0
	0.078	74.2173	71.8799	57.0958	70.9784	48.9386	20	20	0	20	0
	0.079	74.2343	71.8938	57.1049	70.9853	48.936	20	20	0	20	0
	0.08	74.2509	71.9074	57.1139	70.9919	48.9336	20	20	0	20	0
	0.081	74.2671	71.9208	57.1228	70.9985	48.9313	20	20	0	20	0
	0.082	74.283	71.9339	57.1315	71.005	48.9291	20	20	0	20	0
	0.083	74.2984	71.9467	57.1402	71.0113	48.9271	20	20	0	20	0
	0.084	74.3136	71.9594	57.1487	71.0175	48.9252	20	20	0	20	0
	0.085	74.3284	71.9718	57.1571	71.0237	48.9234	20	20	0	20	0
	0.086	74.3428	71.984	57.1654	71.0297	48.9217	20	20	0	20	0
	0.087	74.357	71.9959	57.1736	71.0357	48.9201	20	20	0	20	0
	0.088	74.3708	72.0077	57.1817	71.0415	48.9186	20	20	0	20	0
	0.089	74.3844	72.0192	57.1897	71.0473	48.9172	20	20	0	20	0
	0.09	74.3976	72.0306	57.1975	71.0529	48.916	20	20	0	20	0
	0.091	74.4106	72.0417	57.2053	71.0585	48.9148	20	20	0	20	0
	0.092	74.4234	72.0527	57.213	71.064	48.9137	20	20	0	20	0
	0.093	74.4358	72.0634	57.2206	71.0695	48.9127	20	20	0	20	0
	0.094	74.4481	72.074	57.228	71.0748	48.9117	20	20	0	20	0
	0.095	74.46	72.0844	57.2354	71.0801	48.9109	20	20	0	20	0
	0.096	74.4718	72.0947	57.2427	71.0853	48.9101	20	20	0	20	0
	0.097	74.4833	72.1047	57.2499	71.0905	48.9094	20	20	0	20	0
	0.098	74.4946	72.1146	57.257	71.0956	48.9088	20	20	0	20	0
	0.099	74.5057	72.1244	57.264	71.1006	48.9082	20	20	0	20	0
	0.1	74.5166	72.1502	60.4578	71.109	48.9078	20	20	20	20	0
	0.101	74.5273	72.1985	62.2633	71.1245	48.9076	20	20	20	20	0
	0.102	74.5378	72.2697	63.6202	71.1495	48.9078	20	20	20	20	0
	0.103	74.5482	72.361	64.7437	71.1849	48.9087	20	20	20	20	0
	0.104	74.5585	72.4685	65.7132	71.2307	48.9105	20	20	20	20	0
	0.105	74.5688	72.5883	66.5667	71.2858	48.9132	20	20	20	20	0
	0.106	74.5792	72.7168	67.3262	71.3493	48.9171	20	20	20	20	0
	0.107	74.5897	72.8508	68.0065	71.4196	48.9222	20	20	20	20	0
	0.108	74.6005	72.988	68.6186	71.4954	48.9284	20	20	20	20	0
	0.109	74.6115	73.1263	69.1714	71.5755	48.9358	20	20	20	20	0
	0.11	74.6229	73.2642	69.6721	71.6588	48.9443	20	20	20	20	0
	0.111	74.6347	73.4004	70.127	71.7442	48.9538	20	20	20	20	0
	0.112	74.647	73.5342	70.5415	71.831	48.9642	20	20	20	20	0
	0.113	74.6597	73.6648	70.9201	71.9184	48.9754	20	20	20	20	0
	0.114	74.6729	73.7919	71.2668	72.006	48.9874	20	20	20	20	0
	0.115	74.6866	73.9152	71.5851	72.0932	48.9999	20	20	20	20	0
	0.116	74.7007	74.0345	71.8781	72.1798	49.013	20	20	20	20	0
	0.117	74.7154	74.1497	72.1484	72.2653	49.0265	20	20	20	20	0
	0.118	74.7305	74.2608	72.3983	72.3496	49.0404	20	20	20	20	0
	0.119	74.746	74.3678	72.6299	72.4324	49.0546	20	20	20	20	0
	0.12	74.762	74.4709	72.845	72.5138	49.069	20	20	20	20	0
	0.121	74.7783	74.5701	73.0452	72.5934	49.0836	20	20	20	20	0
	0.122	74.795	74.6655	73.232	72.6714	49.0984	20	20	20	20	0
	0.123	74.812	74.7573	73.4066	72.7476	49.1132	20	20	20	20	0
	0.124	74.8294	74.8456	73.5701	72.822	49.1281	20	20	20	20	0
	0.125	74.847	74.9306	73.7236	72.8946	49.1431	20	20	20	20	0
	0.126	74.8648	75.0124	73.8679	72.9654	49.158	20	20	20	20	0
	0.127	74.8829	75.0913	74.0038	73.0344	49.173	20	20	20	20	0
	0.128	74.9011	75.1672	74.1321	73.1017	49.1879	20	20	20	20	0
	0.129	74.9196	75.2404	74.2533	73.1672	49.2028	20	20	20	20	0
	0.13	74.9381	75.311	74.3681	73.2311	49.2176	20	20	20	20	0
	0.131	74.9568	75.3792	74.4771	73.2933	49.2324	20	20	20	20	0
	0.132	74.9756	75.445	74.5805	73.3539	49.2471	20	20	20	20	0
	0.133	74.9945	75.5086	74.679	73.4129	49.2618	20	20	20	20	0
	0.134	75.0135	75.5701	74.7728	73.4704	49.2763	20	20	20	20	0
	0.135	75.0324	75.6296	74.8623	73.5264	49.2908	20	20	20	20	0
	0.136	75.0515	75.6872	74.9479	73.581	49.3052	20	20	20	20	0
	0.137	75.0705	75.743	75.0298	73.6342	49.3196	20	20	20	20	0
	0.138	75.0896	75.7971	75.1082	73.6861	49.3338	20	20	20	20	0
	0.139	75.1086	75.8496	75.1834	73.7367	49.348	20	20	20	20	0
	0.14	75.1276	75.9006	75.2557	73.786	49.362	20	20	20	20	0
	0.141	75.1466	75.9501	75.3252	73.8341	49.376	20	20	20	20	0
	0.142	75.1656	75.9982	75.3921	73.881	49.3899	20	20	20	20	0
	0.143	75.1845	76.045	75.4566	73.9268	49.4037	20	20	20	20	0
	0.144	75.2033	76.0906	75.5188	73.9715	49.4174	20	20	20	20	0
	0.145	75.2221	76.1349	75.5788	74.0152	49.4311	20	20	20	20	0
	0.146	75.2408	76.1781	75.6368	74.0578	49.4446	20	20	20	20	0
	0.147	75.2595	76.2202	75.6929	74.0995	49.4581	20	20	20	20	0
	0.148	75.278	76.2612	75.7473	74.1402	49.4715	20	20	20	20	0
	0.149	75.2965	76.3013	75.7999	74.18	49.4848	20	20	20	20	0
	0.15	75.3148	76.3404	75.8509	74.2189	49.498	20	20	20	20	0
	0.151	75.3331	76.3785	75.9005	74.2569	49.5111	20	20	20	20	0
	0.152	75.3513	76.4158	75.9485	74.2941	49.5242	20	20	20	20	0
	0.153	75.3693	76.4523	75.9953	74.3306	49.5372	20	20	20	20	0
	0.154	75.3873	76.4879	76.0407	74.3662	49.55	20	20	20	20	0
	0.155	75.4051	76.5228	76.0849	74.4011	49.5629	20	20	20	20	0
	0.156	75.4228	76.557	76.1279	74.4353	49.5756	20	20	20	20	0
	0.157	75.4404	76.5904	76.1698	74.4687	49.5882	20	20	20	20	0
	0.158	75.4579	76.6231	76.2107	74.5015	49.6008	20	20	20	20	0
	0.159	75.4753	76.6552	76.2505	74.5336	49.6133	20	20	20	20	0
	0.16	75.4925	76.6866	76.2894	74.5651	49.6257	20	20	20	20	0
	0.161	75.5096	76.7174	76.3273	74.596	49.638	20	20	20	20	0
	0.162	75.5266	76.7476	76.3643	74.6263	49.6502	20	20	20	20	0
	0.163	75.5435	76.7772	76.4005	74.656	49.6624	20	20	20	20	0
	0.164	75.5602	76.8063	76.4358	74.6851	49.6745	20	20	20	20	0
	0.165	75.5768	76.8348	76.4704	74.7137	49.6865	20	20	20	20	0
	0.166	75.5932	76.8628	76.5042	74.7418	49.6984	20	20	20	20	0
	0.167	75.6096	76.8903	76.5372	74.7694	49.7103	20	20	20	20	0
	0.168	75.6258	76.9174	76.5696	74.7964	49.722	20	20	20	20	0
	0.169	75.6418	76.9439	76.6013	74.823	49.7337	20	20	20	20	0
	0.17	75.6578	76.97	76.6323	74.8491	49.7453	20	20	20	20	0
	0.171	75.6736	76.9956	76.6627	74.8747	49.7569	20	20	20	20	0
	0.172	75.6892	77.0208	76.6925	74.8999	49.7683	20	20	20	20	0
	0.173	75.7048	77.0456	76.7218	74.9247	49.7797	20	20	20	20	0
	0.174	75.7202	77.07	76.7504	74.949	49.791	20	20	20	20	0
	0.175	75.7355	77.094	76.7785	74.9729	49.8022	20	20	20	20	0
	0.176	75.7506	77.1176	76.8061	74.9964	49.8134	20	20	20	20	0
	0.177	75.7656	77.1408	76.8331	75.0196	49.8244	20	20	20	20	0
	0.178	75.7805	77.1637	76.8597	75.0423	49.8354	20	20	20	20	0
	0.179	75.7952	77.1861	76.8858	75.0647	49.8463	20	20	20	20	0
	0.18	75.8099	77.2083	76.9114	75.0868	49.8572	20	20	20	20	0
	0.181	75.8243	77.2301	76.9365	75.1084	49.8679	20	20	20	20	0
	0.182	75.8387	77.2516	76.9612	75.1298	49.8786	20	20	20	20	0
	0.183	75.8529	77.2728	76.9855	75.1508	49.8892	20	20	20	20	0
	0.184	75.867	77.2936	77.0094	75.1715	49.8998	20	20	20	20	0
	0.185	75.881	77.3141	77.0329	75.1918	49.9102	20	20	20	20	0
	0.186	75.8949	77.3344	77.0559	75.2119	49.9206	20	20	20	20	0
	0.187	75.9086	77.3543	77.0786	75.2316	49.9309	20	20	20	20	0
	0.188	75.9222	77.374	77.1009	75.2511	49.9412	20	20	20	20	0
	0.189	75.9357	77.3934	77.1229	75.2702	49.9513	20	20	20	20	0
	0.19	75.9491	77.4125	77.1445	75.2891	49.9614	20	20	20	20	0
	0.191	75.9623	77.4314	77.1658	75.3077	49.9714	20	20	20	20	0
	0.192	75.9755	77.45	77.1867	75.3261	49.9814	20	20	20	20	0
